,city,location,restaurant_name,menu,price
255,ankara,sincan,komagene etsiz çiğ köfte,Çiğ Köfte Menü (200 gr.),"20,00 TL"
256,ankara,sincan,komagene etsiz çiğ köfte,Hafif Menü,"31,00 TL"
257,ankara,sincan,komagene etsiz çiğ köfte,Açız Menü 1,"37,00 TL"
258,ankara,sincan,komagene etsiz çiğ köfte,Açız Menü 2,"42,00 TL"
259,ankara,sincan,komagene etsiz çiğ köfte,3 Adam Menü,"39,00 TL"
260,ankara,sincan,komagene etsiz çiğ köfte,Aile Menü 1,"55,00 TL"
261,ankara,sincan,komagene etsiz çiğ köfte,Sıcak Sıcak Menü 1,"15,50 TL"
262,ankara,sincan,komagene etsiz çiğ köfte,Sıcak Sıcak Menü 2,"20,50 TL"
263,ankara,sincan,komagene etsiz çiğ köfte,Sıcak Sıcak Menü 5,"21,50 TL"
264,ankara,sincan,komagene etsiz çiğ köfte,Çiğ Köfte (200 gr.),"12,50 TL"
265,ankara,sincan,komagene etsiz çiğ köfte,Çiğ Köfte (400 gr.),"23,50 TL"
266,ankara,sincan,komagene etsiz çiğ köfte,Çiğ Köfte (600 gr.),"36,00 TL"
267,ankara,sincan,komagene etsiz çiğ köfte,"3 çeyrek göbek marul, limon, 6 adet lavaş, 3 adet çiğ köfte sosu, 3 adet nar ekşili sos","31,50 TL"
268,ankara,sincan,komagene etsiz çiğ köfte,Çiğ Köfte (800 gr.),"41,00 TL"
269,ankara,sincan,komagene etsiz çiğ köfte,Çiğ Köfte (1 kg.),"48,00 TL"
270,ankara,sincan,komagene etsiz çiğ köfte,Çiğ Köfte Dürüm,"6,50 TL"
271,ankara,sincan,komagene etsiz çiğ köfte,Mega Çiğ Köfte Dürüm,"9,00 TL"
272,ankara,sincan,komagene etsiz çiğ köfte,Ultra Mega Dürüm,"10,50 TL"
273,ankara,sincan,komagene etsiz çiğ köfte,Double Dürüm,"11,50 TL"
274,ankara,sincan,komagene etsiz çiğ köfte,"Fırında 200 c'de 5 dakika, mikrodalgada 1 adet için 20-30 saniye ısıtınız.","12,00 TL"
275,ankara,sincan,komagene etsiz çiğ köfte,Etli Kızartma İçli Köfte (Büyük) (2'li Paket),"11,00 TL"
276,ankara,sincan,komagene etsiz çiğ köfte,Etli Kızartma İçli Köfte (Küçük) (6'lı Paket),"12,00 TL"
277,ankara,sincan,komagene etsiz çiğ köfte,Etli Kızartma İçli Köfte (Küçük) (6'lı Paket),"11,00 TL"
278,ankara,sincan,komagene etsiz çiğ köfte,Antep Kuru Patlıcan Dolma (250 gr.),"12,50 TL"
279,ankara,sincan,komagene etsiz çiğ köfte,Tavuk Ciğer Sote (200 gr.),"9,50 TL"
280,ankara,sincan,komagene etsiz çiğ köfte,Köri Soslu Tavuk (250 gr.),"15,00 TL"
281,ankara,sincan,komagene etsiz çiğ köfte,Tavuklu Pilav (300 gr.),"12,50 TL"
282,ankara,sincan,komagene etsiz çiğ köfte,Tavuklu Pilav (500 gr.),"18,50 TL"
283,ankara,sincan,komagene etsiz çiğ köfte,Nohut Pilav (250 gr.),"8,50 TL"
284,ankara,sincan,komagene etsiz çiğ köfte,Pilav Üstü Et Kavurma (300 gr.),"19,00 TL"
285,ankara,sincan,komagene etsiz çiğ köfte,Pilav Üstü Köfte (300 gr.),"13,50 TL"
286,ankara,sincan,komagene etsiz çiğ köfte,Soğuk Mezeler,"17,50 TL"
287,ankara,sincan,komagene etsiz çiğ köfte,Kadınbudu Köfte (3'lü Paket),"11,00 TL"
288,ankara,sincan,komagene etsiz çiğ köfte,Zeytinyağlı Yaprak Sarma (250 gr.),"10,00 TL"
289,ankara,sincan,komagene etsiz çiğ köfte,Ekstralar,"1,50 TL"
290,ankara,sincan,komagene etsiz çiğ köfte,Burger Sos (30 gr.),"1,50 TL"
291,ankara,sincan,komagene etsiz çiğ köfte,Çiğ Köfte Sos (22 gr.),"1,00 TL"
292,ankara,sincan,komagene etsiz çiğ köfte,Çok Acı Sos (22 gr.),"1,00 TL"
293,ankara,sincan,komagene etsiz çiğ köfte,Paket Nar Ekşisi (15 gr.),"1,00 TL"
294,ankara,sincan,komagene etsiz çiğ köfte,Lavaş (2 Adet),"1,50 TL"
295,ankara,sincan,komagene etsiz çiğ köfte,Ekstra Limon (1 Adet),"2,00 TL"
296,ankara,sincan,komagene etsiz çiğ köfte,Yeşillik (Büyük),"5,00 TL"
297,ankara,sincan,komagene etsiz çiğ köfte,Yeşillik (Küçük),"4,00 TL"
298,ankara,sincan,komagene etsiz çiğ köfte,Bardakta Turşu,"2,50 TL"
299,ankara,sincan,komagene etsiz çiğ köfte,Peynir Tatlısı (3'lü Paket),"6,50 TL"
300,ankara,sincan,komagene etsiz çiğ köfte,Supangle,"7,50 TL"
301,ankara,sincan,komagene etsiz çiğ köfte,Profiterol,"7,50 TL"
302,ankara,sincan,komagene etsiz çiğ köfte,Fırın Sütlaç - .,"7,50 TL"
303,ankara,sincan,komagene etsiz çiğ köfte,Höşmerim (120 gr.),"5,00 TL"
304,ankara,sincan,komagene etsiz çiğ köfte,İrmik Helvası (120 gr.),"5,00 TL"
305,ankara,sincan,komagene etsiz çiğ köfte,İrmik Helvası (250 gr.),"9,50 TL"
306,ankara,sincan,komagene etsiz çiğ köfte,Kazandibi,"7,50 TL"
307,ankara,sincan,komagene etsiz çiğ köfte,Diğer,"7,75 TL"
308,ankara,sincan,komagene etsiz çiğ köfte,Doritos Taco Mısır Cipsi (69 gr.),"3,50 TL"
309,ankara,sincan,komagene etsiz çiğ köfte,Ruffles Sade (62 gr.),"3,50 TL"
310,ankara,sincan,komagene etsiz çiğ köfte,Lay's Klasik (62 gr.),"3,50 TL"
311,ankara,sincan,komagene etsiz çiğ köfte,Today Snowball Kek (50 gr.),"2,00 TL"
312,ankara,sincan,komagene etsiz çiğ köfte,Coca-Cola (33 cl.),"5,50 TL"
313,ankara,sincan,komagene etsiz çiğ köfte,Coca-Cola Şekersiz (33 cl.),"5,50 TL"
314,ankara,sincan,komagene etsiz çiğ köfte,Fanta (33 cl.),"5,50 TL"
315,ankara,sincan,komagene etsiz çiğ köfte,Sprite (33 cl.),"5,50 TL"
316,ankara,sincan,komagene etsiz çiğ köfte,Cappy (33 cl.),"5,50 TL"
317,ankara,sincan,komagene etsiz çiğ köfte,Niğde Gazozu (25 cl.),"3,50 TL"
318,ankara,sincan,komagene etsiz çiğ köfte,Komagene Ayran (29 cl.),"3,50 TL"
319,ankara,sincan,komagene etsiz çiğ köfte,"Komagene Ayran (19,5 cl.)","2,50 TL"
320,ankara,sincan,komagene etsiz çiğ köfte,Şalgam Suyu (30 cl.),"4,00 TL"
321,ankara,sincan,komagene etsiz çiğ köfte,Kızılay Sade Soda (20 cl.),"3,00 TL"
322,ankara,sincan,komagene etsiz çiğ köfte,Kızılay Meyveli Soda (20 cl.),"3,00 TL"
323,ankara,sincan,komagene etsiz çiğ köfte,Bardak Limonata (24 cl.),"2,50 TL"
324,ankara,sincan,komagene etsiz çiğ köfte,Soda (20 cl.),"3,00 TL"
325,ankara,sincan,komagene etsiz çiğ köfte,Su (50 cl.),"2,00 TL"
326,ankara,sincan,komagene etsiz çiğ köfte,Coca-Cola (1 L.),"7,50 TL"
327,ankara,sincan,komagene etsiz çiğ köfte,Fanta (1 L.),"7,50 TL"
328,ankara,sincan,komagene etsiz çiğ köfte,Komagene Ayran (1 L.),"7,50 TL"
329,ankara,sincan,komagene etsiz çiğ köfte,Şalgam Suyu (1 L.),"7,50 TL"
330,ankara,sincan,komagene etsiz çiğ köfte,Organik Şalgam Suyu (1 L.) (Kutulu),"12,50 TL"
331,ankara,sincan,komagene etsiz çiğ köfte,Poşet,"0,25 TL"
332,ankara,mamak,meşhur adıyaman çiğ köftecisi ömer aybak,Aile Boyu Menü,"55,00 TL"
333,ankara,mamak,meşhur adıyaman çiğ köftecisi ömer aybak,Tek Kişilik Menü,"12,00 TL"
334,ankara,mamak,meşhur adıyaman çiğ köftecisi ömer aybak,Çift Kişilik Menü,"24,00 TL"
335,ankara,mamak,meşhur adıyaman çiğ köftecisi ömer aybak,Çiğ Köfte (200 gr.) Menü,"17,00 TL"
336,ankara,mamak,meşhur adıyaman çiğ köftecisi ömer aybak,Çiğ Köfte (400 gr.) Menü,"37,00 TL"
337,ankara,mamak,meşhur adıyaman çiğ köftecisi ömer aybak,Çiğ Köfte Dürüm,"5,00 TL"
338,ankara,mamak,meşhur adıyaman çiğ köftecisi ömer aybak,Çiğ Köfte (1 kg.),"50,00 TL"
339,ankara,mamak,meşhur adıyaman çiğ köftecisi ömer aybak,Çiğ Köfte (750 gr.),"37,50 TL"
340,ankara,mamak,meşhur adıyaman çiğ köftecisi ömer aybak,Çiğ Köfte (500 gr.),"25,00 TL"
341,ankara,mamak,meşhur adıyaman çiğ köftecisi ömer aybak,Çiğ Köfte (200 gr.),"10,00 TL"
342,ankara,mamak,meşhur adıyaman çiğ köftecisi ömer aybak,Çiğ Köfte (300 gr.),"15,00 TL"
343,ankara,mamak,meşhur adıyaman çiğ köftecisi ömer aybak,Çiğ Köfte (400 gr.),"20,00 TL"
344,ankara,mamak,meşhur adıyaman çiğ köftecisi ömer aybak,Nar Ekşisi,"0,50 TL"
345,ankara,mamak,meşhur adıyaman çiğ köftecisi ömer aybak,Acı Sos,"0,50 TL"
346,ankara,mamak,meşhur adıyaman çiğ köftecisi ömer aybak,Göbek Marul,"5,00 TL"
347,ankara,mamak,meşhur adıyaman çiğ köftecisi ömer aybak,Lavaş (Adet),"0,50 TL"
348,ankara,mamak,meşhur adıyaman çiğ köftecisi ömer aybak,Kızartma İçli Köfte (Adet),"6,00 TL"
349,ankara,mamak,meşhur adıyaman çiğ köftecisi ömer aybak,Coca-Cola (33 cl.),"5,00 TL"
350,ankara,mamak,meşhur adıyaman çiğ köftecisi ömer aybak,Şalgam Suyu (30 cl.),"4,00 TL"
351,ankara,mamak,meşhur adıyaman çiğ köftecisi ömer aybak,Ayran (30 cl.),"2,00 TL"
352,ankara,mamak,meşhur adıyaman çiğ köftecisi ömer aybak,Ayran (20 cl.),"1,00 TL"
353,ankara,mamak,meşhur adıyaman çiğ köftecisi ömer aybak,Soda (20 cl.),"1,00 TL"
354,ankara,mamak,meşhur adıyaman çiğ köftecisi ömer aybak,Su (50 cl.),"1,00 TL"
355,ankara,mamak,meşhur adıyaman çiğ köftecisi ömer aybak,Coca-Cola (1 L.),"6,00 TL"
356,ankara,mamak,meşhur adıyaman çiğ köftecisi ömer aybak,Şalgam Suyu (1 L.),"8,00 TL"
357,ankara,mamak,meşhur adıyaman çiğ köftecisi ömer aybak,Ayran (1 L.),"8,00 TL"
358,ankara,mamak,meşhur adıyaman çiğ köftecisi ömer aybak,Coca-Cola (2.5 L.),"8,00 TL"
359,ankara,mamak,meşhur adıyaman çiğ köftecisi ömer aybak,Poşet,"0,25 TL"
360,ankara,keçiören,komagene etsiz çiğ köfte,2 Adet Ultra Mega Çiğ Köfte Dürüm + 2 Adet Komagene Ayran (29 cl.) ,"28,00 TL"
361,ankara,keçiören,komagene etsiz çiğ köfte,2’li Doritoslu Çiğ Köfte Tako Paketi,"15,00 TL"
362,ankara,keçiören,komagene etsiz çiğ köfte,Doritoslu Çiğ Köfte Tako Menü 1,"18,00 TL"
363,ankara,keçiören,komagene etsiz çiğ köfte,Doritoslu Çiğ Köfte Tako Menü 2,"37,00 TL"
364,ankara,keçiören,komagene etsiz çiğ köfte,Ambalajında Çiğ Köfte (600 gr.),"36,00 TL"
365,ankara,keçiören,komagene etsiz çiğ köfte,"3 çeyrek göbek marul, limon, 6 adet lavaş, 3 adet çiğ köfte sosu, 3 adet nar ekşili sos","31,50 TL"
366,ankara,keçiören,komagene etsiz çiğ köfte,Doritos'lu Çiğ Köfte Dürüm,"8,00 TL"
367,ankara,keçiören,komagene etsiz çiğ köfte,Doritos'lu Mega Çiğ Köfte Dürüm,"11,00 TL"
368,ankara,keçiören,komagene etsiz çiğ köfte,Doritos'lu Ultra Mega Dürüm,"12,50 TL"
369,ankara,keçiören,komagene etsiz çiğ köfte,Doritos'lu Double Dürüm,"13,50 TL"
370,ankara,keçiören,komagene etsiz çiğ köfte,Doritos'lu Çiğ Köfte Dürüm Menü,"10,25 TL"
371,ankara,keçiören,komagene etsiz çiğ köfte,Doritos'lu Mega Çiğ Köfte Dürüm Menü,"14,25 TL"
372,ankara,keçiören,komagene etsiz çiğ köfte,Doritos'lu Ultra Mega Dürüm Menü,"15,75 TL"
373,ankara,keçiören,komagene etsiz çiğ köfte,Doritos'lu Double Dürüm Menü,"16,75 TL"
374,ankara,keçiören,komagene etsiz çiğ köfte,2 Mega Çiğ Köfte Dürüm Fırsatı 1,"22,00 TL"
375,ankara,keçiören,komagene etsiz çiğ köfte,2 Mega Çiğ Köfte Dürüm Fırsatı 2,"24,50 TL"
376,ankara,keçiören,komagene etsiz çiğ köfte,Dürüm Menü,"9,00 TL"
377,ankara,keçiören,komagene etsiz çiğ köfte,Dürüm Menü 2,"10,00 TL"
378,ankara,keçiören,komagene etsiz çiğ köfte,Double Dürüm Menü,"15,00 TL"
379,ankara,keçiören,komagene etsiz çiğ köfte,Mega Dürüm Menü,"12,50 TL"
380,ankara,keçiören,komagene etsiz çiğ köfte,Süt Mısır & Mega Dürüm Menü,"16,00 TL"
381,ankara,keçiören,komagene etsiz çiğ köfte,Ultra Mega Dürüm Menü,"14,00 TL"
382,ankara,keçiören,komagene etsiz çiğ köfte,Acıktım Menü 1,"15,50 TL"
383,ankara,keçiören,komagene etsiz çiğ köfte,Acıktım Menü 2,"19,50 TL"
384,ankara,keçiören,komagene etsiz çiğ köfte,Acıktım Menü 3,"24,00 TL"
385,ankara,keçiören,komagene etsiz çiğ köfte,Acıktım Menü 4,"22,00 TL"
386,ankara,keçiören,komagene etsiz çiğ köfte,2'li Dürüm Menü,"17,50 TL"
387,ankara,keçiören,komagene etsiz çiğ köfte,Kanka Menü 1,"25,00 TL"
388,ankara,keçiören,komagene etsiz çiğ köfte,Kanka Menü 2,"31,00 TL"
389,ankara,keçiören,komagene etsiz çiğ köfte,3'lü Mega Dürüm Menü,"34,00 TL"
390,ankara,keçiören,komagene etsiz çiğ köfte,Çiğ Köfte Menü (200 gr.),"20,00 TL"
391,ankara,keçiören,komagene etsiz çiğ köfte,Hafif Menü,"31,00 TL"
392,ankara,keçiören,komagene etsiz çiğ köfte,Açız Menü 1,"37,00 TL"
393,ankara,keçiören,komagene etsiz çiğ köfte,Açız Menü 2,"42,00 TL"
394,ankara,keçiören,komagene etsiz çiğ köfte,3 Adam Menü,"39,00 TL"
395,ankara,keçiören,komagene etsiz çiğ köfte,Aile Menü 1,"55,00 TL"
396,ankara,keçiören,komagene etsiz çiğ köfte,Çiğ Köfte Tako Menü 1,"16,00 TL"
397,ankara,keçiören,komagene etsiz çiğ köfte,Çiğ Köfte Tako Menü 2,"33,00 TL"
398,ankara,keçiören,komagene etsiz çiğ köfte,2’li Çiğ Köfte Tako Paketi,"13,00 TL"
399,ankara,keçiören,komagene etsiz çiğ köfte,Sıcak Sıcak Menü 1,"15,50 TL"
400,ankara,keçiören,komagene etsiz çiğ köfte,Sıcak Sıcak Menü 2,"20,50 TL"
401,ankara,keçiören,komagene etsiz çiğ köfte,Sıcak Sıcak Menü 4,"23,50 TL"
402,ankara,keçiören,komagene etsiz çiğ köfte,Sıcak Sıcak Menü 5,"21,50 TL"
403,ankara,keçiören,komagene etsiz çiğ köfte,Çiğ Köfte (200 gr.),"12,50 TL"
404,ankara,keçiören,komagene etsiz çiğ köfte,Çiğ Köfte (400 gr.),"23,50 TL"
405,ankara,keçiören,komagene etsiz çiğ köfte,Çiğ Köfte (600 gr.),"36,00 TL"
406,ankara,keçiören,komagene etsiz çiğ köfte,"3 çeyrek göbek marul, limon, 6 adet lavaş, 3 adet çiğ köfte sosu, 3 adet nar ekşili sos","31,50 TL"
407,ankara,keçiören,komagene etsiz çiğ köfte,Çiğ Köfte (800 gr.),"41,00 TL"
408,ankara,keçiören,komagene etsiz çiğ köfte,Çiğ Köfte (1 kg.),"48,00 TL"
409,ankara,keçiören,komagene etsiz çiğ köfte,Çiğ Köfte Dürüm,"6,50 TL"
410,ankara,keçiören,komagene etsiz çiğ köfte,Mega Çiğ Köfte Dürüm,"9,00 TL"
411,ankara,keçiören,komagene etsiz çiğ köfte,Ultra Mega Dürüm,"10,50 TL"
412,ankara,keçiören,komagene etsiz çiğ köfte,Double Dürüm,"11,50 TL"
413,ankara,keçiören,komagene etsiz çiğ köfte,İçli Köfte Dürüm,"8,00 TL"
414,ankara,keçiören,komagene etsiz çiğ köfte,Tavuk Dürüm,"9,50 TL"
415,ankara,keçiören,komagene etsiz çiğ köfte,"Fırında 200 c'de 5 dakika, mikrodalgada 1 adet için 20-30 saniye ısıtınız.","6,00 TL"
416,ankara,keçiören,komagene etsiz çiğ köfte,Etli Kızartma İçli Köfte (Büyük) (2'li Paket),"12,00 TL"
417,ankara,keçiören,komagene etsiz çiğ köfte,Etli Kızartma İçli Köfte (Büyük) (2'li Paket),"11,00 TL"
418,ankara,keçiören,komagene etsiz çiğ köfte,Etli Kızartma İçli Köfte (Orta) (4'lü Paket),"12,00 TL"
419,ankara,keçiören,komagene etsiz çiğ köfte,Etli Kızartma İçli Köfte (Orta) (4'lü Paket),"11,00 TL"
420,ankara,keçiören,komagene etsiz çiğ köfte,Etli Kızartma İçli Köfte (Küçük) (6'lı Paket),"12,00 TL"
421,ankara,keçiören,komagene etsiz çiğ köfte,Etli Kızartma İçli Köfte (Küçük) (6'lı Paket),"11,00 TL"
422,ankara,keçiören,komagene etsiz çiğ köfte,İkili Yemek Fırsatı 1,"18,50 TL"
423,ankara,keçiören,komagene etsiz çiğ köfte,"Soya Soslu Tavuk (150 gr.) + Nohutlu Pilav (150 gr.) + Komagene Ayran (19,5 cl.)","16,00 TL"
424,ankara,keçiören,komagene etsiz çiğ köfte,İkili Yemek Fırsatı 2,"18,50 TL"
425,ankara,keçiören,komagene etsiz çiğ köfte,"Köri Soslu Tavuk (150 gr.) + Nohutlu Pilav (150 gr.) + Komagene Ayran (19,5 cl.)","16,00 TL"
426,ankara,keçiören,komagene etsiz çiğ köfte,İkili Yemek Fırsatı 6,"18,50 TL"
427,ankara,keçiören,komagene etsiz çiğ köfte,"Tavuk Sote (150 gr.) + Nohutlu Pilav (150 gr.) + Komagene Ayran (19,5 cl.)","16,00 TL"
428,ankara,keçiören,komagene etsiz çiğ köfte,Antep Kuru Patlıcan Dolma (250 gr.),"12,50 TL"
429,ankara,keçiören,komagene etsiz çiğ köfte,Antep Kuru Biber Dolması (250 gr.),"12,50 TL"
430,ankara,keçiören,komagene etsiz çiğ köfte,Tavuk Sote (250 gr.),"15,00 TL"
431,ankara,keçiören,komagene etsiz çiğ köfte,Soya Soslu Tavuk (250 gr.),"15,00 TL"
432,ankara,keçiören,komagene etsiz çiğ köfte,Köri Soslu Tavuk (250 gr.),"15,00 TL"
433,ankara,keçiören,komagene etsiz çiğ köfte,Peynirli Makarna (250 gr.),"9,50 TL"
434,ankara,keçiören,komagene etsiz çiğ köfte,Penne Arrabbiata (250 gr.),"9,50 TL"
435,ankara,keçiören,komagene etsiz çiğ köfte,Fırın Makarna (350 gr.),"11,00 TL"
436,ankara,keçiören,komagene etsiz çiğ köfte,Fırın Mücver (250 gr.),"12,50 TL"
437,ankara,keçiören,komagene etsiz çiğ köfte,Tavuklu Pilav (300 gr.),"12,50 TL"
438,ankara,keçiören,komagene etsiz çiğ köfte,Tavuklu Pilav (500 gr.),"18,50 TL"
439,ankara,keçiören,komagene etsiz çiğ köfte,Tavuklu Pilav (700 gr.),"21,00 TL"
440,ankara,keçiören,komagene etsiz çiğ köfte,Nohut Pilav (250 gr.),"8,50 TL"
441,ankara,keçiören,komagene etsiz çiğ köfte,Pilav Üstü Et Kavurma (300 gr.),"19,00 TL"
442,ankara,keçiören,komagene etsiz çiğ köfte,Pilav Üstü Ciğer Kızartma (300 gr.),"15,00 TL"
443,ankara,keçiören,komagene etsiz çiğ köfte,Pilav Üstü Köfte (300 gr.),"13,50 TL"
444,ankara,keçiören,komagene etsiz çiğ köfte,Soğuk Mezeler,"9,50 TL"
445,ankara,keçiören,komagene etsiz çiğ köfte,Arnavut Ciğeri (150 gr.),"17,50 TL"
446,ankara,keçiören,komagene etsiz çiğ köfte,Barbunya Pilaki (200 gr.),"9,50 TL"
447,ankara,keçiören,komagene etsiz çiğ köfte,Havuç Tarator (200 gr.),"9,50 TL"
448,ankara,keçiören,komagene etsiz çiğ köfte,Haydari (200 gr.),"9,50 TL"
449,ankara,keçiören,komagene etsiz çiğ köfte,Şakşuka (200 gr.),"9,50 TL"
450,ankara,keçiören,komagene etsiz çiğ köfte,Zeytinyağlı Yaprak Sarma (250 gr.),"10,00 TL"
451,ankara,keçiören,komagene etsiz çiğ köfte,Ekstralar,"1,50 TL"
452,ankara,keçiören,komagene etsiz çiğ köfte,Burger Sos (30 gr.),"1,50 TL"
453,ankara,keçiören,komagene etsiz çiğ köfte,Çiğ Köfte Sos (22 gr.),"1,00 TL"
454,ankara,keçiören,komagene etsiz çiğ köfte,Çok Acı Sos (22 gr.),"1,00 TL"
455,ankara,keçiören,komagene etsiz çiğ köfte,Paket Nar Ekşisi (15 gr.),"1,00 TL"
456,ankara,keçiören,komagene etsiz çiğ köfte,Lavaş (2 Adet),"1,50 TL"
457,ankara,keçiören,komagene etsiz çiğ köfte,Tako Lavaşı (10 Adet),"6,50 TL"
458,ankara,keçiören,komagene etsiz çiğ köfte,Ekstra Limon (1 Adet),"2,00 TL"
459,ankara,keçiören,komagene etsiz çiğ köfte,Yeşillik (Büyük),"5,00 TL"
460,ankara,keçiören,komagene etsiz çiğ köfte,Yeşillik (Küçük),"4,00 TL"
461,ankara,keçiören,komagene etsiz çiğ köfte,Bardakta Turşu,"2,50 TL"
462,ankara,keçiören,komagene etsiz çiğ köfte,Haşlanmış Süt Mısır (100 gr.),"3,90 TL"
463,ankara,keçiören,komagene etsiz çiğ köfte,Bardakta Mısır (Küçük),"4,00 TL"
464,ankara,keçiören,komagene etsiz çiğ köfte,Bardakta Mısır (Orta),"5,50 TL"
465,ankara,keçiören,komagene etsiz çiğ köfte,Bardakta Mısır (Büyük),"6,50 TL"
466,ankara,keçiören,komagene etsiz çiğ köfte,Kıbrıs Tatlısı (190 gr.),"7,50 TL"
467,ankara,keçiören,komagene etsiz çiğ köfte,Supangle,"7,50 TL"
468,ankara,keçiören,komagene etsiz çiğ köfte,Profiterol,"7,50 TL"
469,ankara,keçiören,komagene etsiz çiğ köfte,Kemalpaşa Tatlısı (110 gr.),"4,00 TL"
470,ankara,keçiören,komagene etsiz çiğ köfte,Klasik Peynir Helvası,"5,00 TL"
471,ankara,keçiören,komagene etsiz çiğ köfte,Fırın Sütlaç,"7,50 TL"
472,ankara,keçiören,komagene etsiz çiğ köfte,Höşmerim (120 gr.),"5,00 TL"
473,ankara,keçiören,komagene etsiz çiğ köfte,İrmik Helvası (120 gr.),"5,00 TL"
474,ankara,keçiören,komagene etsiz çiğ köfte,İrmik Helvası (250 gr.),"9,50 TL"
475,ankara,keçiören,komagene etsiz çiğ köfte,Kazandibi,"7,50 TL"
476,ankara,keçiören,komagene etsiz çiğ köfte,Şam Tatlısı (Adet),"3,50 TL"
477,ankara,keçiören,komagene etsiz çiğ köfte,Tavukgöğsü,"7,50 TL"
478,ankara,keçiören,komagene etsiz çiğ köfte,Diğer,"7,75 TL"
479,ankara,keçiören,komagene etsiz çiğ köfte,Doritos Taco Mısır Cipsi (69 gr.),"3,50 TL"
480,ankara,keçiören,komagene etsiz çiğ köfte,Ruffles Sade (62 gr.),"3,50 TL"
481,ankara,keçiören,komagene etsiz çiğ köfte,Lay's Klasik (62 gr.),"3,50 TL"
482,ankara,keçiören,komagene etsiz çiğ köfte,Elvan Today Donut Muzlu (50 gr.),"2,00 TL"
483,ankara,keçiören,komagene etsiz çiğ köfte,Elvan Today Donut Kakaolu (50 gr.),"2,00 TL"
484,ankara,keçiören,komagene etsiz çiğ köfte,Elvan Today Donut Çilekli (50 gr.),"2,00 TL"
485,ankara,keçiören,komagene etsiz çiğ köfte,Today Snowball Kek (50 gr.),"2,00 TL"
486,ankara,keçiören,komagene etsiz çiğ köfte,Eti Cin (25 gr.),"1,00 TL"
487,ankara,keçiören,komagene etsiz çiğ köfte,"Haribo Mini Altın Ayıcık (12,5 gr.)","0,75 TL"
488,ankara,keçiören,komagene etsiz çiğ köfte,Biscool Star (22 gr.),"1,00 TL"
489,ankara,keçiören,komagene etsiz çiğ köfte,Çizmeci Time Rollstick (6 gr.),"0,50 TL"
490,ankara,keçiören,komagene etsiz çiğ köfte,Sakız No Şuga 5'li Çilek (7 gr.),"0,75 TL"
491,ankara,keçiören,komagene etsiz çiğ köfte,Sakız No Şuga 5'li Damla (7 gr.),"0,75 TL"
492,ankara,keçiören,komagene etsiz çiğ köfte,Sakız No Şuga 5'li Yeşilçay Nane (7 gr.),"0,75 TL"
493,ankara,keçiören,komagene etsiz çiğ köfte,Kağıt Helva (45 gr.),"2,00 TL"
494,ankara,keçiören,komagene etsiz çiğ köfte,Today Kruvasan Çikolata (50 gr.),"2,50 TL"
495,ankara,keçiören,komagene etsiz çiğ köfte,Coca-Cola (33 cl.),"5,50 TL"
496,ankara,keçiören,komagene etsiz çiğ köfte,Coca-Cola Light (33 cl.),"5,50 TL"
497,ankara,keçiören,komagene etsiz çiğ köfte,Coca-Cola Şekersiz (33 cl.),"5,50 TL"
498,ankara,keçiören,komagene etsiz çiğ köfte,Fanta (33 cl.),"5,50 TL"
499,ankara,keçiören,komagene etsiz çiğ köfte,Sprite (33 cl.),"5,50 TL"
500,ankara,keçiören,komagene etsiz çiğ köfte,Fuse Tea (33 cl.),"5,50 TL"
501,ankara,keçiören,komagene etsiz çiğ köfte,Reyhanlı Beyoğlu Gazozu (25 cl.),"3,50 TL"
502,ankara,keçiören,komagene etsiz çiğ köfte,Klasik Beyoğlu Gazozu (25 cl.),"3,50 TL"
503,ankara,keçiören,komagene etsiz çiğ köfte,Zencefilli Beyoğlu Gazozu (25 cl.),"3,50 TL"
504,ankara,keçiören,komagene etsiz çiğ köfte,Niğde Gazozu (25 cl.),"3,50 TL"
505,ankara,keçiören,komagene etsiz çiğ köfte,Komagene Ayran (29 cl.),"3,50 TL"
506,ankara,keçiören,komagene etsiz çiğ köfte,"Komagene Ayran (19,5 cl.)","2,50 TL"
507,ankara,keçiören,komagene etsiz çiğ köfte,Şalgam Suyu (30 cl.),"4,00 TL"
